State,District,Block,total_recharge_ham,annual_extractable_resource_ham,total_extraction_ham,stage_of_extraction_pct,category
24,455,7121,5130,4821,2930,60.78,Safe
24,455,4201,18482,13826,13501,97.65,Critical
24,456,4202,7983,7019,4567,65.07,Safe
24,456,4203,9278,8035,3770,46.92,Safe
24,456,4204,12126,9529,8868,93.06,Critical
24,457,4205,17651,12439,10169,81.75,Semi-Critical
24,457,4206,13230,11542,6833,59.2,Safe
24,457,4207,12694,11886,6859,57.71,Safe
24,457,4208,17151,14716,15936,108.29,Over-Exploited
24,457,4209,11640,9414,9449,100.37,Over-Exploited
24,457,4210,16779,13948,13485,96.68,Critical
24,457,4211,10468,7850,3843,48.96,Safe
24,457,4214,5920,5254,4879,92.86,Critical
24,457,4215,12564,11139,6128,55.01,Safe
24,457,4217,15961,11753,12742,108.41,Over-Exploited
24,457,7133,17303,15910,6944,43.65,Safe
24,458,4222,13684,10499,6787,64.64,Safe
24,458,4223,18737,17717,12402,70.0,Semi-Critical
24,458,4224,14323,11397,11134,97.69,Critical
24,458,7134,16713,12442,11650,93.63,Critical
24,458,4228,13502,10638,7047,66.24,Safe
24,458,4229,13930,11283,8980,79.59,Semi-Critical
24,458,4230,8241,5911,5821,98.48,Critical
24,458,4231,5545,4683,1932,41.26,Safe
24,459,4232,15653,13295,12783,96.15,Critical
24,459,4233,9346,8268,8787,106.28,Over-Exploited
24,459,4234,18046,12763,5391,42.24,Safe
24,459,4235,14996,12526,5410,43.19,Safe
24,459,4236,16404,11699,7500,64.11,Safe
24,459,4237,18585,16267,7506,46.14,Safe
24,459,4239,18919,13506,9933,73.55,Semi-Critical
24,459,4240,8810,8175,7440,91.01,Critical
24,459,4242,19202,16811,13395,79.68,Semi-Critical
24,459,4244,12206,10092,5424,53.75,Safe
24,460,4247,14005,11349,9741,85.83,Semi-Critical
24,460,4248,17316,12686,11156,87.94,Semi-Critical
24,460,4249,18245,14098,14841,105.27,Over-Exploited
24,460,4250,7032,6450,3242,50.26,Safe
24,460,4252,17764,16451,14553,88.46,Semi-Critical
24,460,4253,17605,12326,12794,103.8,Over-Exploited
24,460,4254,13436,11400,8562,75.11,Semi-Critical
24,460,4255,18035,15867,10365,65.32,Safe
24,460,7136,17984,15370,7985,51.95,Safe
24,460,4256,5271,3797,3822,100.66,Over-Exploited
24,641,7127,8511,6420,4339,67.59,Safe
24,641,7130,6771,5163,5407,104.73,Over-Exploited
24,641,4238,14454,13123,13036,99.34,Critical
24,641,4241,15616,12739,8454,66.36,Safe
24,641,4243,9361,7691,6166,80.17,Semi-Critical
24,641,4245,12069,11269,4721,41.89,Safe
24,641,4246,5920,5086,2971,58.42,Safe
24,461,4258,13190,12196,10942,89.72,Semi-Critical
24,461,7126,8430,6863,6001,87.44,Semi-Critical
24,461,4260,9435,6956,4503,64.74,Safe
24,461,4263,17676,16482,15922,96.6,Critical
24,461,4265,15816,12884,7280,56.5,Safe
24,461,4266,8760,6529,4719,72.28,Semi-Critical
24,461,4267,7050,5467,3995,73.07,Semi-Critical
24,461,4268,16692,11896,7596,63.85,Safe
24,462,4269,6165,5037,5380,106.81,Over-Exploited
24,462,4270,13567,12390,10998,88.77,Semi-Critical
24,462,4271,7033,6564,5103,77.74,Semi-Critical
24,462,4272,11467,10700,8103,75.73,Semi-Critical
24,462,4273,5145,3762,1924,51.14,Safe
24,462,7123,19269,15328,10124,66.05,Safe
6,58,447,9388,6637,5780,87.09,Semi-Critical
6,58,448,12832,11725,12278,104.72,Over-Exploited
6,58,449,13623,10757,10450,97.15,Critical
6,58,450,13896,11919,7273,61.02,Safe
6,58,451,13173,11575,8146,70.38,Semi-Critical
6,58,452,19286,15572,7132,45.8,Safe
6,59,454,7632,5927,2794,47.14,Safe
6,59,455,9494,8929,6510,72.91,Semi-Critical
6,59,456,13056,12287,9475,77.11,Semi-Critical
6,59,459,12511,9662,5650,58.48,Safe
6,59,460,14155,11605,9863,84.99,Semi-Critical
6,59,461,15426,14549,12983,89.24,Semi-Critical
6,59,462,15233,10681,6508,60.93,Safe
6,701,453,6828,5484,5105,93.09,Critical
6,701,7106,15300,11094,6034,54.39,Safe
6,701,7092,17260,14279,11151,78.09,Semi-Critical
6,701,7107,14130,9978,9608,96.29,Critical
6,60,463,9805,7860,6098,77.58,Semi-Critical
6,60,464,5806,4384,4539,103.54,Over-Exploited
6,60,7093,14655,12212,5384,44.09,Safe
6,61,469,12486,11849,9619,81.18,Semi-Critical
6,61,470,18613,16754,13289,79.32,Semi-Critical
6,61,471,16607,15135,13050,86.22,Semi-Critical
6,61,472,13202,11338,11149,98.33,Critical
6,61,7094,18373,13051,11851,90.81,Critical
6,61,473,6868,5162,4920,95.31,Critical
6,61,474,19561,18216,10969,60.22,Safe
6,62,475,12878,10193,6842,67.12,Safe
6,62,477,19899,14444,12114,83.87,Semi-Critical
6,62,480,18059,15812,12450,78.74,Semi-Critical
6,62,482,10690,8283,8885,107.27,Over-Exploited
6,63,484,18895,14496,7694,53.08,Safe
6,63,485,12827,12179,7866,64.59,Safe
6,63,486,10429,9537,7638,80.09,Semi-Critical
6,63,487,14076,11288,11373,100.75,Over-Exploited
6,63,488,8564,8093,8502,105.05,Over-Exploited
6,63,489,6389,5510,3500,63.52,Safe
6,63,490,16593,14693,6567,44.69,Safe
6,63,491,12274,8688,6039,69.51,Safe
6,63,492,17513,12791,8647,67.6,Safe
6,64,7095,5824,4998,5450,109.04,Over-Exploited
6,64,493,7265,6718,4714,70.17,Semi-Critical
6,64,494,5936,5080,3119,61.4,Safe
6,64,495,15992,11730,7692,65.58,Safe
6,64,7357,15745,11477,7779,67.78,Safe
6,64,496,11402,10387,10128,97.51,Critical
6,64,497,19199,14107,6442,45.67,Safe
6,65,498,8845,7341,4562,62.14,Safe
6,65,499,6796,4820,5188,107.63,Over-Exploited
6,65,500,13245,9538,4837,50.71,Safe
6,65,501,12214,10602,9751,91.97,Critical
6,65,502,5726,4994,3243,64.94,Safe
6,65,503,7736,6075,4904,80.72,Semi-Critical
6,65,504,18832,14197,6668,46.97,Safe
6,65,7096,16362,14781,9082,61.44,Safe
6,66,7097,18331,13826,10377,75.05,Semi-Critical
6,66,505,6913,5775,3246,56.21,Safe
6,66,506,19064,17959,13995,77.93,Semi-Critical
6,66,507,14788,10898,6035,55.38,Safe
6,66,508,15106,14127,12079,85.5,Semi-Critical
6,66,509,12657,9438,9749,103.3,Over-Exploited
6,66,510,7466,6285,2890,45.98,Safe
6,67,511,15929,12651,6978,55.16,Safe
6,67,7495,14041,13215,13097,99.11,Critical
6,67,512,15301,11757,9900,84.21,Semi-Critical
6,67,513,12312,9848,4481,45.5,Safe
6,67,514,19551,18489,13690,74.04,Semi-Critical
6,67,7099,13194,11005,6017,54.68,Safe
6,67,7098,17447,14405,7769,53.93,Safe
6,67,515,12906,9865,10441,105.84,Over-Exploited
6,67,516,17261,15109,14097,93.3,Critical
6,68,517,9876,6948,6165,88.73,Semi-Critical
6,68,6733,12287,8752,4964,56.72,Safe
6,68,518,5892,5007,2418,48.29,Safe
6,68,519,15222,11955,12069,100.95,Over-Exploited
6,68,7100,16352,15343,6200,40.41,Safe
6,68,520,15568,14412,9680,67.17,Safe
6,68,521,9675,8498,5050,59.43,Safe
6,69,522,6933,6271,5012,79.92,Semi-Critical
6,69,523,6380,5530,3181,57.52,Safe
6,69,524,16873,12340,7624,61.78,Safe
6,69,525,6290,5606,5578,99.5,Critical
6,69,526,6640,4996,4107,82.21,Semi-Critical
6,69,6776,18239,14242,7149,50.2,Safe
6,69,6777,12490,11301,10267,90.85,Critical
6,69,6731,15874,13241,7219,54.52,Safe
6,604,476,14179,12973,9121,70.31,Semi-Critical
6,604,7101,6218,4683,3992,85.24,Semi-Critical
6,604,478,10016,8533,5037,59.03,Safe
6,604,479,11881,8565,5728,66.88,Safe
6,604,7102,14547,12521,11443,91.39,Critical
6,604,481,17457,15547,16425,105.65,Over-Exploited
6,604,483,17808,15069,11610,77.05,Semi-Critical
6,619,7103,18774,14391,5856,40.69,Safe
6,619,465,17327,12264,7811,63.69,Safe
6,619,466,14752,10766,7310,67.9,Safe
6,619,467,14610,12499,7967,63.74,Safe
6,619,468,5954,5558,3920,70.53,Semi-Critical
6,619,6734,14175,10654,8979,84.28,Semi-Critical
6,70,527,12291,10862,5265,48.47,Safe
6,70,528,5974,5475,3234,59.07,Safe
6,70,529,9133,7582,5727,75.53,Semi-Critical
6,70,530,19663,17054,10588,62.09,Safe
6,71,531,10370,9371,10249,109.37,Over-Exploited
6,71,532,8972,6865,4819,70.2,Semi-Critical
6,71,533,10295,7970,8040,100.88,Over-Exploited
6,71,534,18913,13242,13606,102.75,Over-Exploited
6,71,535,14105,13269,13072,98.52,Critical
6,71,7023,17741,16488,7136,43.28,Safe
6,72,536,13228,11788,12535,106.34,Over-Exploited
6,72,7104,16579,11933,5848,49.01,Safe
6,72,7358,14903,12099,5130,42.4,Safe
6,72,537,8020,5818,4014,68.99,Safe
6,72,538,13987,9846,5279,53.62,Safe
6,72,539,9036,7717,4081,52.88,Safe
6,72,540,10068,9466,5693,60.14,Safe
6,73,541,17880,16551,9498,57.39,Safe
6,73,542,10233,8945,7865,87.93,Semi-Critical
6,73,543,16303,11805,6265,53.07,Safe
6,73,544,14516,11156,8703,78.01,Semi-Critical
6,73,545,19559,15256,16636,109.05,Over-Exploited
6,74,546,5317,4736,3327,70.25,Semi-Critical
6,74,547,7396,6660,5656,84.92,Semi-Critical
6,74,548,7162,5702,6149,107.84,Over-Exploited
6,74,549,7745,6230,3092,49.63,Safe
6,74,550,18634,13251,9183,69.3,Safe
6,74,551,6591,5090,5065,99.51,Critical
6,74,552,16303,13251,13948,105.26,Over-Exploited
6,75,553,19177,13984,11478,82.08,Semi-Critical
6,75,554,11183,9095,4551,50.04,Safe
6,75,555,8930,8155,8408,103.1,Over-Exploited
6,75,556,15188,12838,6702,52.2,Safe
6,75,557,19060,13718,8875,64.7,Safe
6,75,6778,6312,4720,3128,66.27,Safe
6,75,558,14477,11851,8450,71.3,Semi-Critical
6,75,559,9311,7359,7013,95.3,Critical
6,76,560,12314,9724,9349,96.14,Critical
6,76,561,7383,6144,5552,90.36,Critical
6,76,562,8239,6971,2896,41.54,Safe
6,76,7105,7139,6419,5105,79.53,Semi-Critical
6,76,564,19688,15459,14272,92.32,Critical
6,76,565,19906,17942,12761,71.12,Semi-Critical
6,76,563,6704,5260,5583,106.14,Over-Exploited
2,15,135,11924,8512,8313,97.66,Critical
2,15,137,5362,4496,3806,84.65,Semi-Critical
2,15,136,7604,6440,2857,44.36,Safe
2,15,7089,14908,13918,11922,85.66,Semi-Critical
2,16,139,18481,16291,16911,103.81,Over-Exploited
2,16,138,17643,16398,10914,66.56,Safe
2,16,140,9286,8608,8493,98.66,Critical
2,16,141,8738,7437,4605,61.92,Safe
2,16,142,7469,6213,4964,79.9,Semi-Critical
2,16,143,9795,8221,7019,85.38,Semi-Critical
2,16,144,11150,10532,9211,87.46,Semi-Critical
2,17,145,19468,17390,17699,101.78,Over-Exploited
2,17,146,5556,4036,2277,56.42,Safe
2,17,147,14017,12539,7318,58.36,Safe
2,17,148,7808,5798,5176,89.27,Semi-Critical
2,17,149,10150,8240,4318,52.4,Safe
2,17,150,19870,14954,10841,72.5,Semi-Critical
2,18,7496,17713,15452,6397,41.4,Safe
2,18,151,12561,11547,5758,49.87,Safe
2,18,152,7719,5963,5218,87.51,Semi-Critical
2,18,153,11506,8290,7653,92.32,Critical
2,18,6504,16700,12936,6218,48.07,Safe
2,18,154,8741,7587,4244,55.94,Safe
2,18,155,14766,11549,5419,46.92,Safe
2,18,156,8998,6924,4870,70.34,Semi-Critical
2,18,157,15321,11431,5581,48.82,Safe
2,18,158,7403,6102,4308,70.6,Semi-Critical
2,18,159,16521,12704,11592,91.25,Critical
2,18,160,13780,12164,10684,87.83,Semi-Critical
2,18,161,15204,10934,6520,59.63,Safe
2,18,162,14739,12764,11125,87.16,Semi-Critical
2,18,163,5294,4020,4218,104.93,Over-Exploited
2,18,164,15177,12480,8027,64.32,Safe
2,19,165,10343,7979,5029,63.03,Safe
2,19,166,18836,16588,13270,80.0,Semi-Critical
2,19,167,16309,15270,8732,57.18,Safe
2,20,168,14882,13829,11839,85.61,Semi-Critical
2,20,169,6136,5190,5099,98.25,Critical
2,20,170,18544,15125,10913,72.15,Semi-Critical
2,20,171,7064,6389,5594,87.56,Semi-Critical
2,20,172,17647,15367,13159,85.63,Semi-Critical
2,21,173,12009,8957,3825,42.7,Safe
2,21,174,17987,16282,8603,52.84,Safe
2,22,175,9543,7703,7899,102.54,Over-Exploited
2,22,7349,19700,14720,15562,105.72,Over-Exploited
2,22,177,17962,13838,13095,94.63,Critical
2,22,7494,6007,4606,4812,104.47,Over-Exploited
2,22,7490,10445,8667,5324,61.43,Safe
2,22,178,15706,11914,6831,57.34,Safe
2,22,179,19749,14434,9656,66.9,Safe
2,22,176,16718,12219,5360,43.87,Safe
2,22,180,17873,15117,14616,96.69,Critical
2,22,181,10352,9147,9960,108.89,Over-Exploited
2,22,182,14439,11267,11005,97.67,Critical
2,22,7491,18281,12955,10214,78.84,Semi-Critical
2,22,183,17094,12509,7589,60.67,Safe
2,22,184,6435,5976,3217,53.83,Safe
2,23,185,5571,4587,3003,65.47,Safe
2,23,186,7382,6004,5204,86.68,Semi-Critical
2,23,187,14437,10243,7302,71.29,Semi-Critical
2,23,188,15276,13475,14200,105.38,Over-Exploited
2,23,7492,10084,8390,8372,99.79,Critical
2,23,7348,5277,3960,1867,47.15,Safe
2,23,189,18507,13464,6625,49.21,Safe
2,23,6538,12059,9597,8381,87.33,Semi-Critical
2,23,190,6887,6262,3516,56.15,Safe
2,23,191,17771,16283,15529,95.37,Critical
2,23,192,6265,5329,4337,81.38,Semi-Critical
2,23,193,12491,11015,6178,56.09,Safe
2,23,7481,18018,13131,9652,73.51,Semi-Critical
2,24,194,19527,16539,11316,68.42,Safe
2,24,195,6040,5235,5293,101.11,Over-Exploited
2,24,196,19859,14897,6294,42.25,Safe
2,24,197,14109,12980,13331,102.7,Over-Exploited
2,24,198,19736,14777,12655,85.64,Semi-Critical
2,24,199,13073,10175,9323,91.63,Critical
2,24,7493,14077,12037,4836,40.18,Safe
2,25,200,7752,6663,5595,83.97,Semi-Critical
2,25,201,13213,11559,9385,81.19,Semi-Critical
2,25,202,9569,6966,5405,77.59,Semi-Critical
2,25,203,16383,14947,14201,95.01,Critical
2,25,204,11353,9459,7464,78.91,Semi-Critical
2,26,205,7353,6013,6012,99.98,Critical
2,26,206,12437,11756,6616,56.28,Safe
2,26,207,9799,8673,8362,96.41,Critical
2,26,208,5686,4147,2179,52.54,Safe
2,26,209,13476,11981,11611,96.91,Critical
1,1,1,9811,7101,7515,105.83,Over-Exploited
1,1,6861,16939,11973,7602,63.49,Safe
1,1,7020,13954,11175,8615,77.09,Semi-Critical
1,1,2,10346,9812,8446,86.08,Semi-Critical
1,1,7021,10043,7469,3403,45.56,Safe
1,1,3,7428,6448,4809,74.58,Semi-Critical
1,1,7022,15699,11669,7612,65.23,Safe
1,1,6,10126,8922,9017,101.06,Over-Exploited
1,1,7035,13220,10924,11073,101.36,Over-Exploited
1,1,7034,14098,12265,10922,89.05,Semi-Critical
1,1,6712,16296,12233,10508,85.9,Semi-Critical
1,1,7031,12813,11357,10375,91.35,Critical
1,1,7036,19414,18422,12088,65.62,Safe
1,1,11,17191,14894,10175,68.32,Safe
1,1,12,16186,13327,10496,78.76,Semi-Critical
1,1,7033,15698,14611,15438,105.66,Over-Exploited
1,1,7032,17857,12570,11398,90.68,Critical
1,623,6908,19294,17026,13377,78.57,Semi-Critical
1,623,6910,16801,15493,14552,93.93,Critical
1,623,6914,16745,11979,7901,65.96,Safe
1,623,21,14645,11899,10843,91.13,Critical
1,623,6909,18025,13540,9308,68.74,Safe
1,623,6912,8356,7032,4189,59.57,Safe
1,623,24,13707,11820,9772,82.67,Semi-Critical
1,623,25,19288,14960,13176,88.07,Semi-Critical
1,623,6911,12266,9996,7212,72.15,Semi-Critical
1,623,6913,11540,8883,7069,79.58,Semi-Critical
1,623,32,5038,3991,3535,88.57,Semi-Critical
1,623,6545,8342,6172,5785,93.73,Critical
1,3,22,14078,12971,13319,102.68,Over-Exploited
1,3,7006,7844,5510,3571,64.81,Safe
1,3,23,15396,14173,15108,106.6,Over-Exploited
1,3,7007,6098,5140,4348,84.59,Semi-Critical
1,3,7008,12027,9416,8958,95.14,Critical
1,3,7009,6823,6009,5347,88.98,Semi-Critical
1,3,7010,16393,13555,7372,54.39,Safe
1,3,26,18998,15669,7051,45.0,Safe
1,3,7011,18261,13285,12068,90.84,Critical
1,3,7012,8155,6502,4926,75.76,Semi-Critical
1,3,7013,8093,6152,5484,89.14,Semi-Critical
1,3,7014,16722,11771,8637,73.38,Semi-Critical
1,3,7015,10658,8420,5208,61.85,Safe
1,3,27,8778,6341,3801,59.94,Safe
1,3,28,7896,6034,5499,91.13,Critical
1,3,29,16645,12036,7146,59.37,Safe
1,3,7016,16703,12113,10905,90.03,Critical
1,3,7017,5988,4489,3002,66.87,Safe
1,3,30,9116,8659,8136,93.96,Critical
1,3,31,11446,8018,4008,49.99,Safe
1,3,33,18156,15608,8482,54.34,Safe
1,3,7018,17218,12660,11142,88.01,Semi-Critical
1,3,34,9179,8537,6762,79.21,Semi-Critical
1,3,35,6682,4833,2622,54.25,Safe
1,3,7019,19264,18084,18662,103.2,Over-Exploited
1,3,36,18698,15944,9457,59.31,Safe
1,2,14,10626,7441,5169,69.47,Safe
1,2,15,12424,11473,6213,54.15,Safe
1,2,13,17857,14828,9958,67.16,Safe
1,2,16,17155,13135,9774,74.41,Semi-Critical
1,2,6919,5933,5291,3209,60.65,Safe
1,2,17,8598,8010,7516,93.83,Critical
1,2,18,16425,13483,9111,67.57,Safe
1,2,19,6980,5436,4950,91.06,Critical
1,2,20,15047,13500,7356,54.49,Safe
1,2,6918,8056,7012,4655,66.39,Safe
1,2,6915,13984,12895,5230,40.56,Safe
1,2,6922,5791,5056,4707,93.1,Critical
1,2,6923,15001,11413,9565,83.81,Semi-Critical
1,2,6921,10390,9692,9425,97.25,Critical
1,2,6916,11635,8449,6074,71.89,Semi-Critical
1,2,6920,7255,5564,5340,95.97,Critical
1,2,6917,8610,7146,6097,85.32,Semi-Critical
1,4,37,6607,5559,2237,40.24,Safe
1,4,39,10179,7164,4137,57.75,Safe
1,4,40,11573,10359,7724,74.56,Semi-Critical
1,4,41,5984,4729,3939,83.29,Semi-Critical
1,4,6987,10776,8638,3851,44.58,Safe
1,4,6989,8676,7828,6994,89.35,Semi-Critical
1,4,6991,8380,6660,5197,78.03,Semi-Critical
1,4,6985,13711,9759,7495,76.8,Semi-Critical
1,4,6988,13782,10255,6198,60.44,Safe
1,4,43,6050,5680,4637,81.64,Semi-Critical
1,4,45,18997,13632,5715,41.92,Safe
1,4,6990,8633,6809,3031,44.51,Safe
1,4,6986,19323,15956,14579,91.37,Critical
1,4,6983,11342,9338,5839,62.53,Safe
1,4,6984,19722,13824,8887,64.29,Safe
1,4,48,17636,14554,7944,54.58,Safe
1,4,54,5959,4743,3376,71.18,Semi-Critical
1,626,119,11059,10428,4550,43.63,Safe
1,626,6887,13884,10271,6267,61.02,Safe
1,626,120,10655,8401,6460,76.9,Semi-Critical
1,626,121,17091,13756,9986,72.59,Semi-Critical
1,626,6886,9473,7556,8309,109.97,Over-Exploited
1,626,6885,7946,6884,4626,67.2,Safe
1,626,6546,12725,9593,6435,67.08,Safe
1,5,56,5526,4173,3140,75.25,Semi-Critical
1,5,6862,8224,7256,3868,53.31,Safe
1,5,57,15445,12743,12913,101.33,Over-Exploited
1,5,6863,19790,15906,12734,80.06,Semi-Critical
1,5,58,16536,12274,6560,53.45,Safe
1,5,6865,17157,12814,12242,95.54,Critical
1,5,59,18547,13031,5525,42.4,Safe
1,5,6979,6875,4969,5405,108.77,Over-Exploited
1,5,60,6763,5675,5706,100.55,Over-Exploited
1,5,6864,13712,12655,10196,80.57,Semi-Critical
1,5,6868,10797,8333,3982,47.79,Safe
1,5,61,14208,11109,6117,55.06,Safe
1,5,6981,12099,8818,5252,59.56,Safe
1,5,7037,10109,8058,4582,56.86,Safe
1,5,6867,11644,8259,6179,74.82,Semi-Critical
1,5,6980,5116,4754,5044,106.1,Over-Exploited
1,5,63,7433,6453,4587,71.08,Semi-Critical
1,5,6866,10463,9915,8557,86.3,Semi-Critical
1,5,65,5583,5140,4533,88.19,Semi-Critical
1,5,6982,13586,11116,11228,101.01,Over-Exploited
1,7,6969,18375,15249,6460,42.36,Safe
1,7,74,8788,6570,4487,68.3,Safe
1,7,75,15960,13015,12355,94.93,Critical
1,7,76,9167,8486,8234,97.03,Critical
1,7,6970,17052,12153,12750,104.91,Over-Exploited
1,7,77,13465,12332,10999,89.19,Semi-Critical
1,7,6972,15205,11939,6824,57.16,Safe
1,7,6977,18631,17231,12991,75.39,Semi-Critical
1,7,6968,17625,16483,6966,42.26,Safe
1,7,78,6389,5543,4727,85.28,Semi-Critical
1,7,80,16758,14514,11437,78.8,Semi-Critical
1,7,81,17894,14551,12612,86.67,Semi-Critical
1,7,6975,13357,12139,12759,105.11,Over-Exploited
1,7,82,14759,13879,12228,88.1,Semi-Critical
1,7,6971,11154,9969,6223,62.42,Safe
1,7,6973,10420,8914,4805,53.9,Safe
1,7,6978,13920,11855,11834,99.82,Critical
1,7,6976,7043,6425,3444,53.6,Safe
1,7,6974,9197,7682,3941,51.3,Safe
1,620,6904,8496,7654,4168,54.46,Safe
1,620,42,18703,15471,11698,75.61,Semi-Critical
1,620,44,5778,4134,2012,48.67,Safe
1,620,46,5213,4149,4384,105.66,Over-Exploited
1,620,47,8762,7106,7648,107.63,Over-Exploited
1,620,49,18399,13530,14634,108.16,Over-Exploited
1,620,6905,14768,10716,4579,42.73,Safe
1,620,50,15640,13041,13853,106.23,Over-Exploited
1,620,51,11731,8461,9291,109.81,Over-Exploited
1,620,6901,16128,12511,13257,105.96,Over-Exploited
1,620,6903,8117,7192,6254,86.96,Semi-Critical
1,620,6902,10791,10155,9046,89.08,Semi-Critical
1,620,55,13783,12121,5885,48.55,Safe
1,622,6893,18621,17655,17867,101.2,Over-Exploited
1,622,4,18397,16089,7107,44.17,Safe
1,622,5,19427,15025,9351,62.24,Safe
1,622,6894,7720,6701,7329,109.37,Over-Exploited
1,622,6891,13905,12174,8468,69.56,Safe
1,622,7,14127,11201,5508,49.17,Safe
1,622,6889,11047,7781,8391,107.84,Over-Exploited
1,622,6890,17529,15351,16715,108.89,Over-Exploited
1,622,8,19331,13636,7239,53.09,Safe
1,622,6892,13032,11178,11237,100.53,Over-Exploited
1,622,9,5001,3705,2494,67.31,Safe
1,8,6996,11368,9565,6379,66.69,Safe
1,8,7002,16040,13248,7735,58.39,Safe
1,8,6998,19056,13403,5780,43.12,Safe
1,8,83,17236,13628,8007,58.75,Safe
1,8,6992,6949,5908,2585,43.75,Safe
1,8,84,11732,10701,11204,104.7,Over-Exploited
1,8,85,19451,17936,15482,86.32,Semi-Critical
1,8,86,12833,10535,10752,102.06,Over-Exploited
1,8,6999,5917,5219,4708,90.21,Critical
1,8,7001,8174,6368,3132,49.18,Safe
1,8,7003,15433,12123,12831,105.84,Over-Exploited
1,8,6993,12014,8993,9262,102.99,Over-Exploited
1,8,6997,5089,4277,2752,64.34,Safe
1,8,6995,6709,5223,2496,47.79,Safe
1,8,7004,15361,11076,9889,89.28,Semi-Critical
1,8,87,17430,15185,13816,90.98,Critical
1,8,88,8041,7051,7246,102.77,Over-Exploited
1,8,6994,5105,4032,1761,43.68,Safe
1,8,89,14078,10124,5053,49.91,Safe
1,8,90,13619,10984,8993,81.87,Semi-Critical
1,8,7000,18616,15089,12575,83.34,Semi-Critical
1,8,91,6895,5979,2532,42.35,Safe
1,8,92,11090,8637,5854,67.78,Safe
1,8,93,13508,11760,9512,80.88,Semi-Critical
1,10,100,11082,10171,9322,91.65,Critical
1,10,101,5634,4278,2657,62.11,Safe
1,10,6967,6925,6542,4832,73.86,Semi-Critical
1,10,6965,7056,5620,5450,96.98,Critical
1,10,102,11917,9138,9756,106.76,Over-Exploited
1,10,6966,8144,6558,3680,56.11,Safe
1,10,103,15462,11188,6456,57.7,Safe
1,10,6963,14631,10701,11320,105.78,Over-Exploited
1,10,104,5552,4461,3020,67.7,Safe
1,10,6964,13907,12385,11181,90.28,Critical
1,10,105,10383,9605,7958,82.85,Semi-Critical
1,11,6898,8911,7718,4630,59.99,Safe
1,11,6895,14905,10825,9282,85.75,Semi-Critical
1,11,6899,19171,16640,14292,85.89,Semi-Critical
1,11,7088,8389,7204,5869,81.47,Semi-Critical
1,11,106,14299,12889,6054,46.97,Safe
1,11,6897,18629,16883,18514,109.66,Over-Exploited
1,11,6896,17398,15954,10853,68.03,Safe
1,11,108,13442,10801,9146,84.68,Semi-Critical
1,11,109,7430,6497,6627,102.0,Over-Exploited
1,11,6900,15246,11694,8142,69.63,Safe
1,11,111,5458,5184,4882,94.17,Critical
1,12,112,18395,13682,14780,108.03,Over-Exploited
1,12,6953,5207,3658,2382,65.12,Safe
1,12,113,5899,4348,2972,68.35,Safe
1,12,6959,16653,14887,15391,103.39,Over-Exploited
1,12,6701,16577,13455,6885,51.17,Safe
1,12,114,5021,4076,1711,41.98,Safe
1,12,6954,13601,12768,13230,103.62,Over-Exploited
1,12,6961,5894,5480,5343,97.5,Critical
1,12,115,5514,4288,4634,108.07,Over-Exploited
1,12,6957,12294,9248,4076,44.07,Safe
1,12,116,9904,9033,4600,50.92,Safe
